image_id,file_name,instances,density_group,density_source,domain,domain_source,growth_stage,stage_source,mean_instance_occlusion,occlusion_group
1161,da9846512ff19b8cd7278c8c973f75d36de8c4eb4e593b8285f6821aae1f4203.png,82,80-100,authoritative_subset_annotations,CIMMYT_1,authoritative_subset_annotations,Post-Flowering,authoritative_subset_annotations,0.22158418762708118,Medium (10-30%)
1162,db0cda675449681a9e3636bbae4d99342be83beea2dc3b2508928ac61797c219.png,29,20-30,authoritative_subset_annotations,Terraref_1,authoritative_subset_annotations,Ripening,authoritative_subset_annotations,0.021198138405552694,Low (<10%)
1163,db37b06beb47f0c4ad1b12200f124a3019d9b114242ab21711b127cbc753c923.png,81,80-100,authoritative_subset_annotations,UQ_10,authoritative_subset_annotations,Filling-Ripening,authoritative_subset_annotations,0.1280915659235603,Medium (10-30%)
1164,db819e038ab46869b66b2360b0862e3393253c20668347e267b1246f4f73abcd.png,47,40-50,authoritative_subset_annotations,UQ_11,authoritative_subset_annotations,Post-Flowering,authoritative_subset_annotations,0.041495197640472874,Low (<10%)
1165,db84f6d543ea29956dcbdea554263f01bd3cc15816094eac58f1dcd09108ff46.png,63,60-70,authoritative_subset_annotations,Ukyoto_1,authoritative_subset_annotations,Post-Flowering,authoritative_subset_annotations,0.2602033534834063,Medium (10-30%)
1166,dbcd36b80125fd6bf478c3ae7d61c343dda401f559eea5f2cbcc7757952213db.png,1,0-10,authoritative_subset_annotations,Terraref_1,authoritative_subset_annotations,Ripening,authoritative_subset_annotations,0.0,Low (<10%)
1167,dc032ab81a5383df1c60ae1a5a828f7ab4100bb0c72d5deed65deef6d6db51be.png,88,80-100,authoritative_subset_annotations,UQ_8,authoritative_subset_annotations,Ripening,authoritative_subset_annotations,0.05745286865172103,Low (<10%)
1168,dc6037f2913f5be96299ef9fe2c6068f4edad0f2a3edfb00de5efe023958e8f8.png,118,>100,authoritative_subset_annotations,UQ_10,authoritative_subset_annotations,Filling-Ripening,authoritative_subset_annotations,0.11840554593867196,Medium (10-30%)
1169,dc66a2eeccbadacfee09eabb2f00b5e29e4c3b50cb37ae981ca1430ec1378997.png,93,80-100,authoritative_subset_annotations,KSU_1,authoritative_subset_annotations,Post-Flowering,authoritative_subset_annotations,0.14058050670331465,Medium (10-30%)
1170,dc6729a3d006feb4decbedafad25766765b0b1e45a6b251243a1f80803dbb2bd.png,18,10-20,authoritative_subset_annotations,Terraref_2,authoritative_subset_annotations,Filling,authoritative_subset_annotations,0.04361738337012807,Low (<10%)
1171,dcb0e485ce1da60c6819fe3a389c9825712efa5091038e48b423c47f1c76d762.png,40,40-50,authoritative_subset_annotations,CIMMYT_1,authoritative_subset_annotations,Post-Flowering,authoritative_subset_annotations,0.1786246436808625,Medium (10-30%)
1172,dcb0fe5edafcc1022246d3dcd6920964fa3aa38f671fbd5f6b11ea7786518536.png,51,50-60,authoritative_subset_annotations,KSU_2,authoritative_subset_annotations,Post-Flowering,authoritative_subset_annotations,0.09037905077833527,Low (<10%)
1173,dcd3d26d50e394543c02cf1a4fe6d91129c4c736a83cfd8dd69b80a0a8b4e8d7.png,28,20-30,authoritative_subset_annotations,Terraref_2,authoritative_subset_annotations,Filling,authoritative_subset_annotations,0.036565238532451645,Low (<10%)
1174,dd38a534e161b0f45d1b24fb4cf200b745e9ff2b7815e12ba1780b118ab01f05.png,68,60-70,authoritative_subset_annotations,UQ_11,authoritative_subset_annotations,Post-Flowering,authoritative_subset_annotations,0.06903033637439367,Low (<10%)
1175,dd5c0925d61fc2a4f9b88d7536ef64d7b4c8c7651034aef1540252ab882de596.png,21,20-30,authoritative_subset_annotations,Terraref_2,authoritative_subset_annotations,Filling,authoritative_subset_annotations,0.11973366033355516,Medium (10-30%)
1176,dd7deb17ffb0191dd839ca9ab6441aae406e0e497b9cf473a086d71ca0729833.png,74,70-80,authoritative_subset_annotations,NAU_3,authoritative_subset_annotations,Filling,authoritative_subset_annotations,0.08581698454224553,Low (<10%)
1177,de2aa686ff19a11da8a871ca42abfc929e89b155932cc54676ad0ddb3b02ce88.png,77,70-80,authoritative_subset_annotations,UQ_9,authoritative_subset_annotations,Filling-Ripening,authoritative_subset_annotations,0.2722141767872363,Medium (10-30%)
1178,de4f1a00bb504bebe4024450e085f9cd01c208d483abb4300cd67d29d86ac68a.png,62,60-70,authoritative_subset_annotations,KSU_1,authoritative_subset_annotations,Post-Flowering,authoritative_subset_annotations,0.2177373544084735,Medium (10-30%)
1179,de8425cfb4eb56f85d6baa35a6eff48201523414908129cf7089e0fcdb966dcc.png,51,50-60,authoritative_subset_annotations,CIMMYT_1,authoritative_subset_annotations,Post-Flowering,authoritative_subset_annotations,0.22131104960566822,Medium (10-30%)
1180,deee34ff54a1feac596f0ea3700836bf27b8b434bc48aaa00d277fff9ad78985.png,98,80-100,authoritative_subset_annotations,UQ_8,authoritative_subset_annotations,Ripening,authoritative_subset_annotations,0.15395983053011905,Medium (10-30%)
1181,df1f0fb5a577e7d493572ad59972b9ea2731ae29577dae1ad5d7a288e4d33154.png,46,40-50,authoritative_subset_annotations,KSU_2,authoritative_subset_annotations,Post-Flowering,authoritative_subset_annotations,0.059435612532784454,Low (<10%)
1182,dfa347a384dfec3e94681ae556577b0a233ff26dc4a849df11d27f3274ab3f4c.png,26,20-30,authoritative_subset_annotations,CIMMYT_2,authoritative_subset_annotations,Post-Flowering,authoritative_subset_annotations,0.09216762156337782,Low (<10%)
1183,e059af8ebcd9205187640dab196a6d5b0fdbfc23638ea8d870390f36406c6333.png,49,40-50,authoritative_subset_annotations,NAU_3,authoritative_subset_annotations,Filling,authoritative_subset_annotations,0.029100188875319424,Low (<10%)
1184,e0819b8932e29342ddba7c745b8b6910721670860632f1c1f6a54d4a613bbe8f.png,37,30-40,authoritative_subset_annotations,CIMMYT_2,authoritative_subset_annotations,Post-Flowering,authoritative_subset_annotations,0.016154622227181347,Low (<10%)
1185,e089cc52821c68430d8051724324006f07fd818961e3657131589fac0be20603.png,61,60-70,authoritative_subset_annotations,KSU_2,authoritative_subset_annotations,Post-Flowering,authoritative_subset_annotations,0.10581040318284288,Medium (10-30%)
1186,e08f279237147a5e611a8557d843905aa46c3669e272bebfd7f6340d877aa6a0.png,31,30-40,authoritative_subset_annotations,UQ_10,authoritative_subset_annotations,Filling-Ripening,authoritative_subset_annotations,0.015282077413168695,Low (<10%)
1187,e09b834fd4fdec423a04b595944da8c9b71d5ad67e83935a77cb3c3868ce5fb7.png,41,40-50,authoritative_subset_annotations,NAU_3,authoritative_subset_annotations,Filling,authoritative_subset_annotations,0.04222694804875543,Low (<10%)
1188,e0b0ec0c7f5168ed4d50da37290a2d26dc1783c3fbcff57aa26eaaf25951f75d.png,52,50-60,authoritative_subset_annotations,NAU_3,authoritative_subset_annotations,Filling,authoritative_subset_annotations,0.04340868362512911,Low (<10%)
1189,e0d728a7dcd54d70322b081e870e51e4405ac310ab42056eda20d32be91e0713.png,59,50-60,authoritative_subset_annotations,CIMMYT_2,authoritative_subset_annotations,Post-Flowering,authoritative_subset_annotations,0.050820375704836045,Low (<10%)
1190,e115d6f22fae5d2a32a23423dadd6bdec91fadeca906faa769e0ddad64169743.png,52,50-60,authoritative_subset_annotations,KSU_2,authoritative_subset_annotations,Post-Flowering,authoritative_subset_annotations,0.040402159061640915,Low (<10%)
1191,e11e3051b929829b59b4d067e9c691f0fa37ca4a4258f9f9be7a434daa45f9df.png,62,60-70,authoritative_subset_annotations,KSU_1,authoritative_subset_annotations,Post-Flowering,authoritative_subset_annotations,0.18173225002829235,Medium (10-30%)
1192,e1891df13ec6adc9c5a21a33f3fba9cbbe9909396165b2785a34a273e15921ee.png,26,20-30,authoritative_subset_annotations,NAU_3,authoritative_subset_annotations,Filling,authoritative_subset_annotations,0.0410362667579862,Low (<10%)
1193,e1b1a447b5ebd3b31186a534056870fbb13a0b067aaa2109fd9b0fae99a8084b.png,38,30-40,authoritative_subset_annotations,CIMMYT_2,authoritative_subset_annotations,Post-Flowering,authoritative_subset_annotations,0.06672349775368247,Low (<10%)
1194,e2307523b4a5da407a3a7ade3c486f6851342fadb8b1e92131066e41d06b0025.png,72,70-80,authoritative_subset_annotations,KSU_3,authoritative_subset_annotations,Filling,authoritative_subset_annotations,0.05434660335844433,Low (<10%)
1195,e2823a9e22caf06614588bbf2fee38cb365d123495db8e836816269769d7eadf.png,28,20-30,authoritative_subset_annotations,KSU_2,authoritative_subset_annotations,Post-Flowering,authoritative_subset_annotations,0.03369389132789615,Low (<10%)
1196,e285e3e6032aeb537a81022cc0fe74b03a68194ee19d5bbe098556af5d388584.png,65,60-70,authoritative_subset_annotations,KSU_1,authoritative_subset_annotations,Post-Flowering,authoritative_subset_annotations,0.10922276373162866,Medium (10-30%)
1197,e2c3455407084517b9833df5b7a088b1eea2af4af752270ad07a2b23211fcb40.png,27,20-30,authoritative_subset_annotations,CIMMYT_3,authoritative_subset_annotations,Post-Flowering,authoritative_subset_annotations,0.07440793581634585,Low (<10%)
1198,e2d602135fc3bb82d0067b94125043a0d295971ddf4c26d7386090a12e265d25.png,41,40-50,authoritative_subset_annotations,Terraref_1,authoritative_subset_annotations,Ripening,authoritative_subset_annotations,0.017309276524186196,Low (<10%)
1199,e30d76ff2c0660896fb796cc414dd03f28ae375a73fe26bf3837e852206707a6.png,63,60-70,authoritative_subset_annotations,KSU_4,authoritative_subset_annotations,Ripening,authoritative_subset_annotations,0.05349667561958322,Low (<10%)
1200,e31e44d05ec7c673c77cfd225e8e7871729c9fa535562e05610370bef05ba4e2.png,26,20-30,authoritative_subset_annotations,ARC_1,authoritative_subset_annotations,Filling,authoritative_subset_annotations,0.07804094443871963,Low (<10%)
1201,e35546b97b2fde25132a57d6ddb7a13da01e884d50d7d6689939dbf2a4434e91.png,101,>100,authoritative_subset_annotations,UQ_10,authoritative_subset_annotations,Filling-Ripening,authoritative_subset_annotations,0.11206165646861153,Medium (10-30%)
1202,e3680862137bce23b62a7ded01d3b0675a5fe066a1e06fffcd00358707ca17d4.png,45,40-50,authoritative_subset_annotations,CIMMYT_2,authoritative_subset_annotations,Post-Flowering,authoritative_subset_annotations,0.0134850585066186,Low (<10%)
1203,e3d17c11a151c925e05cf1e114188ab063b3c46dc958a459c7a64abd8ffca4d9.png,61,60-70,authoritative_subset_annotations,UQ_9,authoritative_subset_annotations,Filling-Ripening,authoritative_subset_annotations,0.11917237371371324,Medium (10-30%)
1204,e42f254480293504fb90c6497cb342adcbdea750181f698b5ded73b9cf207be2.png,51,50-60,authoritative_subset_annotations,NAU_2,authoritative_subset_annotations,Post-Flowering,authoritative_subset_annotations,0.15960146218053303,Medium (10-30%)
1205,e4401498c0dbad8c151d37cea0727a9e664ee195d2081f33d923575ad332e6ec.png,0,0-10,authoritative_subset_annotations,CIMMYT_3,authoritative_subset_annotations,Post-Flowering,authoritative_subset_annotations,0.0,Low (<10%)
1206,e4a42832b0f767fdfb3193cffe4a86538e3040b9789a9bd053f93d434dfa5201.png,5,0-10,authoritative_subset_annotations,Terraref_1,authoritative_subset_annotations,Ripening,authoritative_subset_annotations,0.21596491228070175,Medium (10-30%)
1207,e4a9e63d4e37cdc4340320d768285a024d7c49200e98595aee0314f25280d20b.png,20,20-30,authoritative_subset_annotations,Terraref_2,authoritative_subset_annotations,Filling,authoritative_subset_annotations,0.006554977228366949,Low (<10%)
1208,e4ba867d662c97078088b5aaa856e5bef0298d7b157f14552d3010d1167dda25.png,0,0-10,authoritative_subset_annotations,CIMMYT_2,authoritative_subset_annotations,Post-Flowering,authoritative_subset_annotations,0.0,Low (<10%)
1209,e50d9c506a7e15e8a8f1ba64db139ee5cfc89bb0a718e11e69084b519d23d78a.png,51,50-60,authoritative_subset_annotations,UQ_10,authoritative_subset_annotations,Filling-Ripening,authoritative_subset_annotations,0.0349960305763795,Low (<10%)
1210,e535384eda9d0f9c6ac57dd9397d5d614e4cad48c144d861dc83b039ac327a18.png,41,40-50,authoritative_subset_annotations,UQ_7,authoritative_subset_annotations,Ripening,authoritative_subset_annotations,0.06089721788766442,Low (<10%)
1211,e56ac5ce6bbff3ebf4c1fe5fc016116e832b72d2dd8fde20be7d7851126bdc05.png,76,70-80,authoritative_subset_annotations,UQ_10,authoritative_subset_annotations,Filling-Ripening,authoritative_subset_annotations,0.1156500139057027,Medium (10-30%)
1212,e59b1e5014293e1e74dbc2aa6fac9775ab8ed16fc2734e855edd5499168bb7bb.png,21,20-30,authoritative_subset_annotations,KSU_3,authoritative_subset_annotations,Filling,authoritative_subset_annotations,0.09100007397632981,Low (<10%)
1213,e5bc458b7c2429ac47c52d38f5050b5ba4807a0b63b20d067785911bf190fc8a.png,29,20-30,authoritative_subset_annotations,Terraref_1,authoritative_subset_annotations,Ripening,authoritative_subset_annotations,0.002280090723868835,Low (<10%)
1214,e5c9357c6d472bb6cab4ddfa582ba3177e96f7b3e6b9f3cc831ccbe033919f2c.png,26,20-30,authoritative_subset_annotations,NAU_3,authoritative_subset_annotations,Filling,authoritative_subset_annotations,0.030417827419008243,Low (<10%)
1215,e5d85268b53fb94e79d66c51504ee9d13c153e0f8e6e7859664eb98ea7ce57f7.png,38,30-40,authoritative_subset_annotations,KSU_1,authoritative_subset_annotations,Post-Flowering,authoritative_subset_annotations,0.13682159807103306,Medium (10-30%)
1216,e5db92c6cdbce3e1740e1825a7eff5c4c4ecd56f3bfb5b0bd11cb1430f46d167.png,44,40-50,authoritative_subset_annotations,Terraref_1,authoritative_subset_annotations,Ripening,authoritative_subset_annotations,0.03795865659129848,Low (<10%)
1217,e5e073ef86b1fde3315ba9041469d342772af6fe46b6c1c5c997d88c972a40ee.png,36,30-40,authoritative_subset_annotations,UQ_11,authoritative_subset_annotations,Post-Flowering,authoritative_subset_annotations,0.01891998423334647,Low (<10%)
1218,e5f0e13de3136ddc226a7b18ca1a237fe75822752311a5d84c24f8e8834c286a.png,190,>100,authoritative_subset_annotations,UQ_8,authoritative_subset_annotations,Ripening,authoritative_subset_annotations,0.14416425962398807,Medium (10-30%)
1219,e64ac12348e6e7876c9f9ad0c694811fa5ee161100cbfc1cc43738c20e7e53a7.png,46,40-50,authoritative_subset_annotations,ARC_1,authoritative_subset_annotations,Filling,authoritative_subset_annotations,0.186668864659691,Medium (10-30%)
1220,e66306481b2c379d48aa1f4de43bd29d23248482ddd404cc40286814ecd2a4d9.png,47,40-50,authoritative_subset_annotations,Terraref_1,authoritative_subset_annotations,Ripening,authoritative_subset_annotations,0.011081410110430536,Low (<10%)
1221,e6647bfb801f3c4805c4dbe3728d282cbaa2c27533c7182e2be1909cf8dc0023.png,33,30-40,authoritative_subset_annotations,UQ_9,authoritative_subset_annotations,Filling-Ripening,authoritative_subset_annotations,0.05749327957814608,Low (<10%)
1222,e68aeec1109f02d36dbf967ca62a20ed57b9a6d4186df579bcd522f80800d971.png,52,50-60,authoritative_subset_annotations,KSU_2,authoritative_subset_annotations,Post-Flowering,authoritative_subset_annotations,0.052173034599093164,Low (<10%)
1223,e690b29e8adeab0c86a3fa94cd63de2d67c879b6aaa57ac8e063874040a72aea.png,28,20-30,authoritative_subset_annotations,CIMMYT_3,authoritative_subset_annotations,Post-Flowering,authoritative_subset_annotations,0.07624545117881025,Low (<10%)
1224,e69f493af388b9eea8715cb57ecf2585ecf43b53fc02faa2cd70e10ea1051382.png,117,>100,authoritative_subset_annotations,UQ_10,authoritative_subset_annotations,Filling-Ripening,authoritative_subset_annotations,0.12355670897389255,Medium (10-30%)
1225,e6a363ed6b95de946d022012b056c1dee46129d39f3fa3b8fbe6b426f1970fc8.png,44,40-50,authoritative_subset_annotations,CIMMYT_1,authoritative_subset_annotations,Post-Flowering,authoritative_subset_annotations,0.03423482034185052,Low (<10%)
1226,e6b6b1e3c622d4b8adcc872f340170b8a3571200421359c65c697e71169bd85a.png,41,40-50,authoritative_subset_annotations,KSU_3,authoritative_subset_annotations,Filling,authoritative_subset_annotations,0.06496645006981754,Low (<10%)
1227,e6e9c9c6c4622247326daff48e1a2a0fa9fa300e0780ca75517d3a7eced07bac.png,27,20-30,authoritative_subset_annotations,ARC_1,authoritative_subset_annotations,Filling,authoritative_subset_annotations,0.10239255620284701,Medium (10-30%)
1228,e72afdade68d92970c9f1cf624250ae0e61a4932022578e3cec2c151ee19be93.png,42,40-50,authoritative_subset_annotations,CIMMYT_1,authoritative_subset_annotations,Post-Flowering,authoritative_subset_annotations,0.08172815794531266,Low (<10%)
1229,e73f99017ff069f2806051ce68adb1950bd89d1bfce7c960bec49d1f533a192d.png,7,0-10,authoritative_subset_annotations,Terraref_1,authoritative_subset_annotations,Ripening,authoritative_subset_annotations,0.0,Low (<10%)
1230,e772a56be3b881da5d10418a5d89581ffa022b6dd058bf9035b5456c8635a4cc.png,36,30-40,authoritative_subset_annotations,Terraref_1,authoritative_subset_annotations,Ripening,authoritative_subset_annotations,0.0064686518714227315,Low (<10%)
1231,e7cf51623b90ef02e787ccafaf1cda9ba5de78d5bd1e5b16bc8681abc958d430.png,46,40-50,authoritative_subset_annotations,KSU_2,authoritative_subset_annotations,Post-Flowering,authoritative_subset_annotations,0.010086707959153394,Low (<10%)
1232,e7dc65021e59d68da1f0b861bc86a549ed1b9361d0939dd2b5a916aa086da5d8.png,38,30-40,authoritative_subset_annotations,NAU_2,authoritative_subset_annotations,Post-Flowering,authoritative_subset_annotations,0.12456213659400298,Medium (10-30%)
1233,e8120c2a79feebdd5ffe4968831cdee453b8c4b4f41a56947e65615eb51389ce.png,42,40-50,authoritative_subset_annotations,Terraref_1,authoritative_subset_annotations,Ripening,authoritative_subset_annotations,0.0751867917930709,Low (<10%)
1234,e85a55ada3b903e699a82809b35a1ed1f1096807897bba6afb2ed5dac2dc1f37.png,56,50-60,authoritative_subset_annotations,NAU_2,authoritative_subset_annotations,Post-Flowering,authoritative_subset_annotations,0.08439537435834536,Low (<10%)
1235,e8624df27896c724dfc07d7c79fd147682362a1aa9b6b5ef5bb102ebab70a2c7.png,15,10-20,authoritative_subset_annotations,Terraref_1,authoritative_subset_annotations,Ripening,authoritative_subset_annotations,0.016053394340011,Low (<10%)
1236,e86fcf9c02cea25b3301ae0c1b3a87de34e124db25f98924b28701fb7d009c5c.png,59,50-60,authoritative_subset_annotations,KSU_1,authoritative_subset_annotations,Post-Flowering,authoritative_subset_annotations,0.09228281498812833,Low (<10%)
1237,e877ddfab99fb0eb4da5863bcf03beb22631a499678756cd4a81e34eee2c0e3c.png,31,30-40,authoritative_subset_annotations,NAU_2,authoritative_subset_annotations,Post-Flowering,authoritative_subset_annotations,0.013297889173278933,Low (<10%)
1238,e8b62285788ee548db05077ce6e95747c2b74b55913c2adcc03e5c4d7ad82cd9.png,46,40-50,authoritative_subset_annotations,CIMMYT_1,authoritative_subset_annotations,Post-Flowering,authoritative_subset_annotations,0.028296796766542297,Low (<10%)
1239,e91f3cb984e78a63e4867ec9bbb96595b48c3f9bc5c324b1317762cdfa416b45.png,39,30-40,authoritative_subset_annotations,Terraref_1,authoritative_subset_annotations,Ripening,authoritative_subset_annotations,0.025016144087622857,Low (<10%)
1240,e969ac2a1304e7ea1fee2ce0bf478f780ff8d764630669810594da10b3d3f7cb.png,93,80-100,authoritative_subset_annotations,UQ_8,authoritative_subset_annotations,Ripening,authoritative_subset_annotations,0.23920952940032572,Medium (10-30%)
1241,ea1aff68ad5ccca7acd7a887163f59952cada3a927187562060cd6de294bed05.png,89,80-100,authoritative_subset_annotations,KSU_1,authoritative_subset_annotations,Post-Flowering,authoritative_subset_annotations,0.19779662448522473,Medium (10-30%)
1242,ea57bce073b5827556dbd936f1e1cdbc44600a63e3d23bd6bd7e5409f8649098.png,35,30-40,authoritative_subset_annotations,CIMMYT_2,authoritative_subset_annotations,Post-Flowering,authoritative_subset_annotations,0.07378573931499537,Low (<10%)
1243,ea9bd949e8451af6338263b3051720c2e485cb8380b060bc4d90a620037b2172.png,101,>100,authoritative_subset_annotations,UQ_10,authoritative_subset_annotations,Filling-Ripening,authoritative_subset_annotations,0.11470127163140152,Medium (10-30%)
1244,ea9e81272016b40ab8385ea2462ceefde54ba0f7bcf709c189fdb46c6a6fcb67.png,53,50-60,authoritative_subset_annotations,NAU_2,authoritative_subset_annotations,Post-Flowering,authoritative_subset_annotations,0.24718368968595975,Medium (10-30%)
1245,eac60980ae3482fc0e6bbd167cce1ffe739d776670d7382e981947c1795015c6.png,29,20-30,authoritative_subset_annotations,KSU_2,authoritative_subset_annotations,Post-Flowering,authoritative_subset_annotations,0.018852448029471353,Low (<10%)
1246,eadef080d75b367ea253170775bd1b6f271158c9b41e05f05e2efad425acf145.png,70,70-80,authoritative_subset_annotations,NAU_3,authoritative_subset_annotations,Filling,authoritative_subset_annotations,0.08516986575210449,Low (<10%)
1247,eb265623dd7cf7a45f33db75a9b1ed96f7e9fc7d3e84aa78d50f7eeecd4b422f.png,64,60-70,authoritative_subset_annotations,KSU_3,authoritative_subset_annotations,Filling,authoritative_subset_annotations,0.09996437334231777,Low (<10%)
1248,ebb682da362db673b2c3a1f107968e9b86d3fd6ca2c729e25f458b4ba97db95a.png,92,80-100,authoritative_subset_annotations,KSU_1,authoritative_subset_annotations,Post-Flowering,authoritative_subset_annotations,0.11213823989290451,Medium (10-30%)
1249,ec14469a8c0064f6535aa8b194526be4169a3c6159e06ba817e1c511a0d040d1.png,37,30-40,authoritative_subset_annotations,Terraref_1,authoritative_subset_annotations,Ripening,authoritative_subset_annotations,0.043890273303886736,Low (<10%)
1250,ec3b6dfe9df2e23869e59c35f506d1828ba2c69ee4e04dd8e37f117e5fc3f932.png,2,0-10,authoritative_subset_annotations,Terraref_2,authoritative_subset_annotations,Filling,authoritative_subset_annotations,0.0,Low (<10%)
1251,ec3c9f287c4170931317f0648fdcad3597a1f1f1f88ccdbe7413dc0042fe8587.png,62,60-70,authoritative_subset_annotations,NAU_3,authoritative_subset_annotations,Filling,authoritative_subset_annotations,0.02887095802022786,Low (<10%)
1252,ec99eeae5a2940cef6615710ad184d8695073739fac1a0b2f71445bf33997df1.png,46,40-50,authoritative_subset_annotations,UQ_11,authoritative_subset_annotations,Post-Flowering,authoritative_subset_annotations,0.06265471273208546,Low (<10%)
1253,ecaeaa8cb6d30eff90ff830764d7889546fc36a32178c95ab67e48b3b0348944.png,37,30-40,authoritative_subset_annotations,KSU_2,authoritative_subset_annotations,Post-Flowering,authoritative_subset_annotations,0.03450791363443994,Low (<10%)
1254,ecf90ff76bd73b92ac90057bb4d178b7e6a3452f77c48841f944f93c7f9cd995.png,39,30-40,authoritative_subset_annotations,KSU_2,authoritative_subset_annotations,Post-Flowering,authoritative_subset_annotations,0.08684374598842298,Low (<10%)
1255,ed1d3b5ac1256641457add42ad17faea7297c0f1693551d690d48c7a39b6fc1a.png,36,30-40,authoritative_subset_annotations,CIMMYT_3,authoritative_subset_annotations,Post-Flowering,authoritative_subset_annotations,0.053630562194080515,Low (<10%)
1256,ed5c7828da21a5a82228302bec395ff398c7f643fe7eff0b00e45ccf1aef1623.png,82,80-100,authoritative_subset_annotations,UQ_7,authoritative_subset_annotations,Ripening,authoritative_subset_annotations,0.09856426210995685,Low (<10%)
1257,ed68aeb690d8ffb7afb5402b3b7be64a71e7c3d465fb6ec3448651b1115231af.png,1,0-10,authoritative_subset_annotations,Terraref_2,authoritative_subset_annotations,Filling,authoritative_subset_annotations,0.0,Low (<10%)
1258,ed9b4f0d6416060fd11581a462bc4fe72eeb6a145d04a19f9f516074ac47f637.png,33,30-40,authoritative_subset_annotations,Terraref_1,authoritative_subset_annotations,Ripening,authoritative_subset_annotations,0.021017887931364335,Low (<10%)
1259,edba6431aecbb9dbec070c535e89cd7c43ba536686dcc8688bed0d02081b7a69.png,47,40-50,authoritative_subset_annotations,Ukyoto_1,authoritative_subset_annotations,Post-Flowering,authoritative_subset_annotations,0.08224281030297861,Low (<10%)
1260,edc4f5c075945b5ee1090f754a556aad4e684db0a54c6f79a7ffc5b7564418ba.png,59,50-60,authoritative_subset_annotations,KSU_3,authoritative_subset_annotations,Filling,authoritative_subset_annotations,0.050651679292239425,Low (<10%)
1261,edc5f47afff2b78ffb404edd39d71a959d3a9be70508153442228e7c410f012b.png,76,70-80,authoritative_subset_annotations,KSU_1,authoritative_subset_annotations,Post-Flowering,authoritative_subset_annotations,0.09394544955811582,Low (<10%)
1262,edd7dd56eb392010f9160979bbf2a798a837087f7a32a602015ccf3ddb07493e.png,49,40-50,authoritative_subset_annotations,KSU_4,authoritative_subset_annotations,Ripening,authoritative_subset_annotations,0.021383468419886392,Low (<10%)
1263,ee18416808e0d37668ed09dc9ccf7a48fc65661d723ed7befc137b3ed1de9dd2.png,59,50-60,authoritative_subset_annotations,KSU_2,authoritative_subset_annotations,Post-Flowering,authoritative_subset_annotations,0.0961519522725958,Low (<10%)
1264,ee536289a7d7cb62af845649d8968f6d88d47e56fd8b127a12484dc678431aca.png,47,40-50,authoritative_subset_annotations,Ukyoto_1,authoritative_subset_annotations,Post-Flowering,authoritative_subset_annotations,0.1317465153776157,Medium (10-30%)
1265,ee62d1b774816de0ee574fbb142e3dca4182e5de93153349b70ddcb6f3f83317.png,75,70-80,authoritative_subset_annotations,UQ_10,authoritative_subset_annotations,Filling-Ripening,authoritative_subset_annotations,0.09693537818956731,Low (<10%)
1266,ee9af2fb2d05c85bee067ca2c3ba5c5ec17a6bf1c6aa66083dda5951a6338864.png,23,20-30,authoritative_subset_annotations,Terraref_2,authoritative_subset_annotations,Filling,authoritative_subset_annotations,0.009617130198812352,Low (<10%)
1267,eebca04c7534a28117d29d192ccdad9e5547b9949f01cd7adfee095911a3efba.png,44,40-50,authoritative_subset_annotations,CIMMYT_2,authoritative_subset_annotations,Post-Flowering,authoritative_subset_annotations,0.07925942632660378,Low (<10%)
1268,eecfe8357c160450d2eba543952418ba9ceb268b55bbe64a3171145d1dfc154d.png,45,40-50,authoritative_subset_annotations,NAU_2,authoritative_subset_annotations,Post-Flowering,authoritative_subset_annotations,0.030121804566806423,Low (<10%)
1269,eed44e6495640aaced21ec027727583d6401851b2ea1c7a95f585877b1db82da.png,54,50-60,authoritative_subset_annotations,KSU_2,authoritative_subset_annotations,Post-Flowering,authoritative_subset_annotations,0.1537836499680754,Medium (10-30%)
1270,ef01de02f6d4bd6f113ab25b09764ab513ad63918b38b0302100604c4b1f82bc.png,48,40-50,authoritative_subset_annotations,Terraref_1,authoritative_subset_annotations,Ripening,authoritative_subset_annotations,0.03130566128782008,Low (<10%)
1271,ef23f37742204651ceacc809f7fe62d4d2c0521ad2c8018e772474429b52ae59.png,33,30-40,authoritative_subset_annotations,KSU_4,authoritative_subset_annotations,Ripening,authoritative_subset_annotations,0.10372333852144257,Medium (10-30%)
1272,ef3eebc3a59029f75f47651df382b62b9bee6c46450a64388d63ea6c08ddce6a.png,66,60-70,authoritative_subset_annotations,KSU_2,authoritative_subset_annotations,Post-Flowering,authoritative_subset_annotations,0.059019731246649644,Low (<10%)
1273,ef6c082bbc1b64b23d42cc09802fffac4f68069104ab47f7f9c2c6a3f30e5ab8.png,36,30-40,authoritative_subset_annotations,KSU_4,authoritative_subset_annotations,Ripening,authoritative_subset_annotations,0.051120986465391954,Low (<10%)
1274,efe190d61f9f793339dd281e272cdbc2b1b6314858a843b0bd7025c453961d56.png,113,>100,authoritative_subset_annotations,UQ_10,authoritative_subset_annotations,Filling-Ripening,authoritative_subset_annotations,0.21283470246996597,Medium (10-30%)
1275,eff4a9c8eeaf43477a5cb9ecfd80398bd4ae55f0d82b3b92bf7a81d97eb73019.png,68,60-70,authoritative_subset_annotations,NAU_3,authoritative_subset_annotations,Filling,authoritative_subset_annotations,0.03821217725269287,Low (<10%)
